id,user_id,joke_id,Rating
35259_83,35259,83,2.406
24945_59,24945,59,2.688
9428_125,9428,125,2.906
23158_8,23158,8,1.375
11753_7,11753,7,-7.188
39746_37,39746,37,4.2810000000000015
3367_98,3367,98,0.43799999999999994
19202_39,19202,39,6.938
34585_2,34585,2,-6.625
21652_105,21652,105,-0.062
24569_46,24569,46,1.25
39914_9,39914,9,2.031
35030_116,35030,116,9.625
13854_138,13854,138,-1.531
21020_43,21020,43,1.062
39164_108,39164,108,-7.0
25380_7,25380,7,1.656
29640_65,29640,65,-4.093999999999999
14558_79,14558,79,-0.344
27080_5,27080,5,1.4380000000000002
30191_99,30191,99,9.25
18947_52,18947,52,4.5310000000000015
16984_37,16984,37,3.375
8380_95,8380,95,-3.094
26535_121,26535,121,2.75
29837_82,29837,82,-5.062
18858_2,18858,2,2.875
28760_125,28760,125,-5.875
586_15,586,15,8.125
3180_24,3180,24,7.25
21099_120,21099,120,0.312
413_120,413,120,7.9689999999999985
30294_4,30294,4,4.0310000000000015
27074_107,27074,107,-9.219
36325_11,36325,11,9.75
37850_125,37850,125,2.875
38035_57,38035,57,-2.281
7206_11,7206,11,-1.5619999999999998
10024_79,10024,79,-5.688
3332_11,3332,11,6.5310000000000015
32587_80,32587,80,-3.531
1793_67,1793,67,5.938
17469_94,17469,94,3.281
68_35,68,35,-0.938
26499_3,26499,3,2.594
26143_138,26143,138,0.594
30245_8,30245,8,3.969
23455_26,23455,26,1.5
17662_52,17662,52,-7.375
17272_117,17272,117,8.469
40030_52,40030,52,0.25
31430_103,31430,103,4.188
11982_59,11982,59,4.4060000000000015
25083_66,25083,66,3.469
18813_5,18813,5,-4.188
39368_133,39368,133,4.968999999999999
20584_25,20584,25,5.688
2470_103,2470,103,-0.094
21766_4,21766,4,-5.562
6757_108,6757,108,1.031
31441_12,31441,12,9.781
11508_123,11508,123,6.7810000000000015
11828_7,11828,7,-2.906
24550_25,24550,25,4.938
38200_28,38200,28,-3.625
30460_38,30460,38,6.875
1427_26,1427,26,2.312
19747_3,19747,3,3.719
23348_29,23348,29,-0.406
14767_83,14767,83,3.438
28005_6,28005,6,-1.094
9979_2,9979,2,7.0310000000000015
33284_117,33284,117,-6.718999999999999
3516_114,3516,114,3.844
7048_64,7048,64,9.25
21982_59,21982,59,-2.5
1524_77,1524,77,0.9059999999999999
21276_64,21276,64,-1.25
519_4,519,4,-8.625
39434_43,39434,43,-9.375
37284_52,37284,52,1.781
8483_3,8483,3,-2.156
4768_107,4768,107,3.781
35122_2,35122,2,-7.0310000000000015
10907_137,10907,137,1.25
11588_52,11588,52,3.375
19913_73,19913,73,-8.437999999999999
36890_11,36890,11,9.781
2959_46,2959,46,6.9060000000000015
35318_107,35318,107,3.125
34160_78,34160,78,-7.2189999999999985
1634_134,1634,134,-6.218999999999999
12114_22,12114,22,1.719
14176_58,14176,58,-3.188
15818_6,15818,6,3.594
25659_39,25659,39,4.2810000000000015
18320_2,18320,2,-0.344
2999_98,2999,98,-2.188
25718_136,25718,136,-9.594
19603_67,19603,67,3.5
33491_104,33491,104,4.343999999999999
18645_8,18645,8,0.7190000000000001
30167_5,30167,5,-4.7810000000000015
2905_86,2905,86,4.438
31811_86,31811,86,2.969
374_2,374,2,4.218999999999999
22399_94,22399,94,9.125
20665_43,20665,43,4.0
40318_92,40318,92,1.156
21929_7,21929,7,-3.844
20753_126,20753,126,-3.875
15101_86,15101,86,3.25
23345_52,23345,52,0.688
16989_66,16989,66,-2.531
36420_9,36420,9,-5.625
32140_13,32140,13,-9.437999999999999
7484_8,7484,8,5.75
35691_85,35691,85,-9.281
3948_119,3948,119,8.031
10154_121,10154,121,3.156
4147_36,4147,36,-5.9060000000000015
30004_9,30004,9,-0.062
29535_7,29535,7,5.5310000000000015
40234_37,40234,37,7.1560000000000015
12451_78,12451,78,-8.344
27843_93,27843,93,2.844
7132_11,7132,11,8.125
5691_87,5691,87,4.625
37016_72,37016,72,5.218999999999999
18526_62,18526,62,9.062000000000001
4231_73,4231,73,3.062
35083_62,35083,62,2.562
26241_8,26241,8,1.469
19088_121,19088,121,2.844
17985_104,17985,104,0.43799999999999994
31952_46,31952,46,3.375
22919_108,22919,108,-1.906
26158_122,26158,122,9.156
20310_94,20310,94,9.844
11886_101,11886,101,-0.125
13960_59,13960,59,4.218999999999999
23165_102,23165,102,3.062
9881_58,9881,58,3.344
30172_109,30172,109,4.9060000000000015
6678_104,6678,104,6.7810000000000015
23248_133,23248,133,2.719
3331_120,3331,120,-5.938
39907_62,39907,62,1.906
35515_16,35515,16,6.625
21476_26,21476,26,-8.406
31215_64,31215,64,-3.812
34879_7,34879,7,8.125
28653_53,28653,53,-1.875
37771_25,37771,25,6.562
37471_6,37471,6,2.156
6718_110,6718,110,7.0310000000000015
10470_69,10470,69,-2.094
17441_56,17441,56,-1.906
24446_96,24446,96,7.4060000000000015
25720_107,25720,107,6.593999999999999
36672_122,36672,122,9.312000000000001
21415_87,21415,87,4.843999999999999
31237_39,31237,39,3.844
1267_135,1267,135,-6.6560000000000015
19276_43,19276,43,5.593999999999999
14185_86,14185,86,-6.25
26504_44,26504,44,5.343999999999999
25825_108,25825,108,-5.375
10595_71,10595,71,3.781
10754_9,10754,9,1.188
38345_122,38345,122,9.937999999999999
1337_7,1337,7,-3.875
37942_101,37942,101,5.0310000000000015
16390_127,16390,127,1.406
20039_119,20039,119,6.062
36035_7,36035,7,9.312000000000001
5526_5,5526,5,-3.344
36481_6,36481,6,-9.906
30820_7,30820,7,2.375
15629_19,15629,19,6.1560000000000015
36188_134,36188,134,5.938
28603_2,28603,2,-2.219
4208_73,4208,73,9.187999999999999
38826_58,38826,58,-4.0310000000000015
39869_26,39869,26,3.625
27291_96,27291,96,6.093999999999999
39522_119,39522,119,-4.062
12799_83,12799,83,6.188
6610_94,6610,94,4.125
15792_122,15792,122,6.4060000000000015
13060_8,13060,8,-3.969
37126_87,37126,87,-0.312
6376_66,6376,66,2.562
13573_7,13573,7,-0.469
838_83,838,83,5.7810000000000015
510_112,510,112,6.312
24906_135,24906,135,3.312
19676_25,19676,25,2.969
6459_125,6459,125,0.9690000000000001
29480_100,29480,100,1.844
39068_130,39068,130,0.5
223_94,223,94,7.5
29649_107,29649,107,3.094
6258_100,6258,100,2.562
16576_53,16576,53,4.5310000000000015
2223_5,2223,5,5.188
30617_45,30617,45,-1.0
21121_128,21121,128,3.156
1_51,1,51,0.031
35818_7,35818,7,5.718999999999999
8077_12,8077,12,5.125
9274_99,9274,99,-9.344
24378_4,24378,4,-0.812
4738_6,4738,6,-4.875
28656_123,28656,123,2.562
24095_132,24095,132,-0.156
10775_8,10775,8,-4.688
27063_37,27063,37,0.812
33821_96,33821,96,4.4060000000000015
31636_102,31636,102,-0.5
15731_14,15731,14,5.2810000000000015
38907_7,38907,7,2.562
10612_102,10612,102,1.406
9384_105,9384,105,6.1560000000000015
39941_3,39941,3,6.0
18468_102,18468,102,-0.594
40040_117,40040,117,-0.312
400_17,400,17,9.219
7567_3,7567,3,1.656
18662_43,18662,43,2.406
32212_56,32212,56,4.7810000000000015
12468_104,12468,104,3.656
35145_7,35145,7,0.812
33274_16,33274,16,3.375
24749_57,24749,57,-6.718999999999999
11701_89,11701,89,6.468999999999999
5041_67,5041,67,5.438
24725_129,24725,129,-4.938
13275_8,13275,8,1.125
1453_109,1453,109,6.125
18701_102,18701,102,3.094
21148_78,21148,78,0.344
24855_62,24855,62,3.281
12404_84,12404,84,2.188
32246_67,32246,67,7.188
2285_57,2285,57,2.125
24388_94,24388,94,2.5
39748_35,39748,35,0.21899999999999997
24696_128,24696,128,2.0
886_101,886,101,1.3119999999999998
4823_2,4823,2,-2.094
36060_73,36060,73,-9.469
27242_81,27242,81,-0.062
14807_108,14807,108,7.4060000000000015
34528_32,34528,32,2.188
28962_45,28962,45,-2.656
16557_105,16557,105,7.2810000000000015
12364_79,12364,79,-0.531
22803_102,22803,102,-2.938
22264_111,22264,111,-2.875
12418_12,12418,12,5.938
34926_96,34926,96,2.0
4740_9,4740,9,1.656
40107_83,40107,83,-7.062
14930_107,14930,107,4.875
24914_105,24914,105,3.969
19917_83,19917,83,6.625
33991_26,33991,26,5.438
6785_62,6785,62,9.0
2282_101,2282,101,9.125
9895_26,9895,26,-9.687999999999999
22944_31,22944,31,-3.125
11169_81,11169,81,2.156
33641_95,33641,95,-4.093999999999999
3759_76,3759,76,4.375
8815_9,8815,9,5.812
27101_22,27101,22,3.344
35588_128,35588,128,9.594
16386_73,16386,73,6.1560000000000015
30931_82,30931,82,-4.875
33835_58,33835,58,7.2189999999999985
22445_68,22445,68,-0.062
37213_124,37213,124,-2.375
28107_74,28107,74,2.188
29163_94,29163,94,7.2189999999999985
9942_7,9942,7,-2.438
20671_111,20671,111,4.593999999999999
4916_2,4916,2,-8.75
35962_25,35962,25,9.031
37866_79,37866,79,5.9060000000000015
13129_28,13129,28,5.562
11874_11,11874,11,9.844
40414_9,40414,9,-3.25
2069_4,2069,4,6.6560000000000015
35410_114,35410,114,0.406
11125_88,11125,88,-9.156
24539_7,24539,7,2.938
1769_7,1769,7,-1.8119999999999998
25218_134,25218,134,-4.9060000000000015
32151_40,32151,40,8.562000000000001
24013_89,24013,89,3.062
22477_7,22477,7,-3.75
10971_44,10971,44,5.0310000000000015
141_44,141,44,8.531
32984_133,32984,133,2.188
5417_7,5417,7,2.438
13669_25,13669,25,6.375
23569_62,23569,62,8.594
22730_104,22730,104,3.312
19008_59,19008,59,6.1560000000000015
6593_83,6593,83,0.062
31691_58,31691,58,5.1560000000000015
31801_53,31801,53,0.7809999999999999
29166_135,29166,135,3.875
486_80,486,80,-0.312
11133_18,11133,18,5.6560000000000015
2202_7,2202,7,7.25
39366_29,39366,29,3.562
10746_2,10746,2,-3.688
1968_104,1968,104,4.562
21635_58,21635,58,0.594
22311_104,22311,104,5.0310000000000015
27427_94,27427,94,3.375
26325_19,26325,19,4.218999999999999
36628_27,36628,27,7.688
40260_7,40260,7,7.0310000000000015
7349_107,7349,107,0.9059999999999999
11369_38,11369,38,-0.21899999999999997
30822_5,30822,5,-2.469
20498_101,20498,101,4.7810000000000015
22284_101,22284,101,7.7810000000000015
33467_118,33467,118,6.2810000000000015
39882_87,39882,87,9.469
4293_57,4293,57,-1.8119999999999998
24990_119,24990,119,3.094
23704_104,23704,104,9.25
4337_55,4337,55,4.093999999999999
2911_55,2911,55,9.969
37195_62,37195,62,6.312
932_124,932,124,6.938
31242_94,31242,94,-2.031
32727_22,32727,22,-0.594
29720_98,29720,98,5.593999999999999
38907_3,38907,3,0.9690000000000001
27242_3,27242,3,-3.75
20362_62,20362,62,5.812
14395_3,14395,3,-1.3119999999999998
3811_66,3811,66,-0.094
23850_104,23850,104,3.062
32689_124,32689,124,5.093999999999999
25703_119,25703,119,0.281
28298_101,28298,101,-5.0310000000000015
19257_6,19257,6,-7.9689999999999985
4415_124,4415,124,5.0
19965_135,19965,135,7.6560000000000015
20037_129,20037,129,9.25
32011_7,32011,7,-6.968999999999999
39432_109,39432,109,-3.219
27508_122,27508,122,2.531
30866_111,30866,111,2.438
23625_29,23625,29,-0.5
33758_139,33758,139,2.5
28794_119,28794,119,2.094
30495_127,30495,127,9.844
38907_97,38907,97,-0.21899999999999997
40245_5,40245,5,-7.093999999999999
26178_2,26178,2,3.562
27242_49,27242,49,3.594
24299_43,24299,43,6.438
24773_139,24773,139,-5.4060000000000015
23866_19,23866,19,9.594
25151_3,25151,3,-7.562
1807_105,1807,105,8.812000000000003
28928_3,28928,3,-0.6559999999999999
33133_49,33133,49,-2.844
8243_82,8243,82,4.938
11038_95,11038,95,3.812
20018_107,20018,107,4.562
19444_101,19444,101,0.281
27266_28,27266,28,4.843999999999999
28281_130,28281,130,-9.625
28991_25,28991,25,2.438
16565_9,16565,9,-9.0
37135_6,37135,6,0.562
37995_62,37995,62,2.562
33204_26,33204,26,3.125
16210_104,16210,104,1.188
19313_8,19313,8,0.938
17378_7,17378,7,-2.594
22478_30,22478,30,-0.281
7572_8,7572,8,-0.125
25413_44,25413,44,1.6880000000000002
15977_5,15977,5,-4.468999999999999
16683_76,16683,76,0.75
16872_53,16872,53,1.4380000000000002
12797_126,12797,126,8.781
34290_8,34290,8,1.031
21892_87,21892,87,1.0
30418_98,30418,98,1.469
10717_38,10717,38,8.469
38175_74,38175,74,2.875
24236_77,24236,77,-6.5310000000000015
30886_117,30886,117,5.688
5451_93,5451,93,7.625
11370_82,11370,82,-9.0
9958_26,9958,26,-4.25
3959_94,3959,94,2.531
10211_79,10211,79,8.781
24432_94,24432,94,-1.781
14058_9,14058,9,3.25
32221_8,32221,8,-4.812
776_81,776,81,-6.5310000000000015
4713_7,4713,7,-9.781
25169_26,25169,26,6.562
35937_45,35937,45,-9.875
21746_8,21746,8,6.093999999999999
25776_43,25776,43,2.812
40474_133,40474,133,8.094
32818_119,32818,119,7.4060000000000015
26365_69,26365,69,0.0
2118_78,2118,78,8.125
11596_66,11596,66,2.812
39311_82,39311,82,9.469
17388_8,17388,8,-8.5
21312_73,21312,73,2.844
5995_4,5995,4,4.438
12674_4,12674,4,-3.031
31971_39,31971,39,-0.21899999999999997
31987_87,31987,87,-2.0
27941_13,27941,13,9.625
13586_98,13586,98,1.844
200_97,200,97,2.438
21521_116,21521,116,8.375
24306_49,24306,49,1.281
22072_88,22072,88,1.906
29282_36,29282,36,2.281
4179_129,4179,129,-2.562
21560_3,21560,3,2.094
6067_101,6067,101,9.469
24589_31,24589,31,-4.375
40482_62,40482,62,-3.438
22606_6,22606,6,-4.0310000000000015
38338_77,38338,77,2.906
29053_85,29053,85,9.594
22824_112,22824,112,1.594
28753_44,28753,44,3.406
36863_64,36863,64,-8.312000000000001
35797_7,35797,7,3.25
22575_65,22575,65,3.5
32525_7,32525,7,2.438
11278_6,11278,6,6.593999999999999
3067_6,3067,6,-3.5
5267_97,5267,97,-0.6559999999999999
20071_8,20071,8,3.781
36745_8,36745,8,-0.938
20421_124,20421,124,9.75
3263_124,3263,124,7.2810000000000015
35823_107,35823,107,2.156
2148_35,2148,35,5.0
18320_120,18320,120,-1.062
17533_101,17533,101,-0.75
12616_95,12616,95,-4.843999999999999
5487_39,5487,39,8.656
9175_127,9175,127,0.8440000000000001
6133_111,6133,111,4.375
18145_3,18145,3,2.281
23778_8,23778,8,8.094
32917_137,32917,137,-0.21899999999999997
19719_98,19719,98,0.9059999999999999
39989_3,39989,3,3.875
34470_128,34470,128,4.218999999999999
37207_125,37207,125,-4.375
22752_28,22752,28,6.75
8873_3,8873,3,2.062
5164_128,5164,128,0.43799999999999994
36536_8,36536,8,0.125
40620_98,40620,98,-9.531
36488_85,36488,85,1.531
4259_110,4259,110,1.281
27782_94,27782,94,5.1560000000000015
37693_57,37693,57,2.125
10748_94,10748,94,-0.281
30451_3,30451,3,-5.843999999999999
17751_101,17751,101,4.6560000000000015
2556_123,2556,123,-7.9689999999999985
6211_101,6211,101,4.812
36244_56,36244,56,-3.656
1323_131,1323,131,7.438
34794_7,34794,7,9.812000000000001
2226_19,2226,19,5.625
2521_61,2521,61,-2.656
509_1,509,1,9.594
7215_139,7215,139,1.219
35498_5,35498,5,0.031
29486_6,29486,6,2.969
37664_99,37664,99,2.906
26774_100,26774,100,2.406
24325_25,24325,25,3.594
27239_68,27239,68,-6.0
38163_18,38163,18,3.75
13458_125,13458,125,5.093999999999999
38837_94,38837,94,0.688
8304_25,8304,25,3.188
4000_96,4000,96,-3.219
25491_97,25491,97,4.062
1761_134,1761,134,6.1560000000000015
30936_40,30936,40,7.2810000000000015
38202_9,38202,9,-0.21899999999999997
25485_49,25485,49,-3.344
38192_23,38192,23,9.937999999999999
40178_96,40178,96,4.218999999999999
22176_66,22176,66,-6.0
169_7,169,7,4.843999999999999
6273_139,6273,139,3.469
18677_115,18677,115,-2.219
38151_67,38151,67,-2.594
7653_135,7653,135,7.4689999999999985
34582_32,34582,32,2.625
25940_39,25940,39,1.469
1893_98,1893,98,-0.7190000000000001
16686_72,16686,72,-2.125
39554_98,39554,98,8.25
9368_121,9368,121,5.343999999999999
34526_101,34526,101,2.25
28925_58,28925,58,5.5310000000000015
16853_104,16853,104,6.312
6228_49,6228,49,5.625
14416_100,14416,100,-0.062
25653_46,25653,46,-2.281
32867_107,32867,107,0.0
27166_104,27166,104,5.562
7215_54,7215,54,-3.438
36013_105,36013,105,-6.7810000000000015
34086_125,34086,125,-1.6880000000000002
33259_131,33259,131,-9.094
28365_4,28365,4,-4.312
4876_108,4876,108,1.3119999999999998
40006_5,40006,5,3.312
40294_86,40294,86,3.0
16765_102,16765,102,-9.656
4954_135,4954,135,-1.344
1356_49,1356,49,-2.719
34535_5,34535,5,-3.906
1135_18,1135,18,-7.093999999999999
37406_18,37406,18,4.2810000000000015
9142_18,9142,18,-8.75
14822_104,14822,104,2.406
37013_3,37013,3,8.687999999999999
32553_8,32553,8,-6.812
16906_127,16906,127,6.375
22063_16,22063,16,2.25
12484_109,12484,109,8.562000000000001
39589_120,39589,120,8.906
23581_133,23581,133,-2.156
13603_97,13603,97,7.625
11345_127,11345,127,6.968999999999999
12144_114,12144,114,-1.188
33995_134,33995,134,1.406
34373_40,34373,40,2.219
27175_99,27175,99,3.281
21917_5,21917,5,-9.656
11878_139,11878,139,8.312000000000001
10995_22,10995,22,4.593999999999999
17807_66,17807,66,2.75
5577_139,5577,139,4.312
12835_107,12835,107,-2.719
592_132,592,132,5.812
27331_94,27331,94,9.594
25450_79,25450,79,6.875
9843_94,9843,94,8.437999999999999
5451_57,5451,57,-2.875
11271_7,11271,7,-3.0
7040_81,7040,81,2.156
1207_121,1207,121,4.25
9343_123,9343,123,-1.75
24837_94,24837,94,-6.9060000000000015
27562_2,27562,2,1.75
24452_111,24452,111,4.968999999999999
35684_11,35684,11,-8.312000000000001
2248_3,2248,3,-0.688
6496_49,6496,49,9.656
23578_44,23578,44,2.688
39541_67,39541,67,-6.812
34701_52,34701,52,4.0
5421_104,5421,104,7.188
10972_99,10972,99,4.062
18436_15,18436,15,4.25
13991_91,13991,91,-9.625
34707_2,34707,2,-2.188
37720_123,37720,123,0.094
10667_27,10667,27,0.562
3294_22,3294,22,5.843999999999999
16340_79,16340,79,7.2189999999999985
23489_107,23489,107,3.688
10907_84,10907,84,2.969
17725_96,17725,96,3.312
3357_9,3357,9,6.343999999999999
28660_66,28660,66,1.5
1284_103,1284,103,-2.219
6079_24,6079,24,-6.75
11727_44,11727,44,8.344
28610_123,28610,123,8.219
26156_38,26156,38,-4.4060000000000015
21492_19,21492,19,3.562
17465_102,17465,102,2.156
36132_119,36132,119,0.062
33740_8,33740,8,6.25
17902_86,17902,86,5.343999999999999
38789_117,38789,117,7.9689999999999985
11369_113,11369,113,9.437999999999999
10221_113,10221,113,1.6880000000000002
37989_97,37989,97,3.656
21700_5,21700,5,2.531
19805_55,19805,55,0.9690000000000001
5344_59,5344,59,4.6560000000000015
15874_8,15874,8,3.188
25574_105,25574,105,-1.75
38639_84,38639,84,2.094
28971_104,28971,104,9.312000000000001
39558_3,39558,3,5.4060000000000015
37663_2,37663,2,0.156
2328_23,2328,23,-7.7189999999999985
15182_110,15182,110,1.094
29564_43,29564,43,-8.719
13084_7,13084,7,5.312
23780_9,23780,9,0.875
23797_45,23797,45,-5.438
1368_81,1368,81,1.9380000000000002
29578_18,29578,18,8.719
16802_64,16802,64,0.094
12341_11,12341,11,-0.281
2900_128,2900,128,5.968999999999999
26434_5,26434,5,1.219
25286_43,25286,43,-4.5310000000000015
4680_111,4680,111,1.406
22842_107,22842,107,-3.469
308_40,308,40,4.343999999999999
39288_15,39288,15,-0.531
21535_129,21535,129,0.6559999999999999
4828_6,4828,6,1.25
9022_55,9022,55,-6.5
28376_84,28376,84,1.344
15615_132,15615,132,1.094
21003_6,21003,6,-7.062
27548_117,27548,117,9.906
8959_128,8959,128,7.5310000000000015
19950_86,19950,86,8.406
31948_2,31948,2,2.156
1390_53,1390,53,9.031
12861_5,12861,5,4.7810000000000015
29576_99,29576,99,3.25
21728_25,21728,25,-2.125
1007_36,1007,36,6.5310000000000015
1592_100,1592,100,0.875
1881_87,1881,87,7.062
27494_62,27494,62,2.688
16422_2,16422,2,9.969
13602_6,13602,6,-9.437999999999999
1418_52,1418,52,0.25
28910_79,28910,79,1.062
34165_71,34165,71,3.812
6904_79,6904,79,0.531
28996_6,28996,6,-0.188
18358_2,18358,2,-9.781
16569_59,16569,59,3.875
12655_13,12655,13,1.625
12258_119,12258,119,-9.812000000000001
38456_116,38456,116,7.3439999999999985
35911_6,35911,6,-10.0
3882_9,3882,9,8.531
26755_130,26755,130,0.469
2763_137,2763,137,3.469
40288_78,40288,78,-1.9380000000000002
5833_71,5833,71,-7.9060000000000015
22501_121,22501,121,-0.312
5220_79,5220,79,-6.125
1099_4,1099,4,-2.969
23864_3,23864,3,-4.25
19491_55,19491,55,-3.688
37496_53,37496,53,2.312
32513_119,32513,119,6.0
33827_15,33827,15,7.4689999999999985
27981_115,27981,115,5.843999999999999
13961_8,13961,8,-1.375
23040_79,23040,79,8.125
32899_99,32899,99,-2.812
11173_120,11173,120,6.343999999999999
29983_116,29983,116,1.844
26586_99,26586,99,4.468999999999999
17721_2,17721,2,-7.125
39366_125,39366,125,-1.188
35845_4,35845,4,9.312000000000001
26898_6,26898,6,2.312
39744_119,39744,119,-9.031
19069_101,19069,101,3.562
31430_77,31430,77,3.25
40835_117,40835,117,0.43799999999999994
19315_74,19315,74,-0.375
12221_121,12221,121,0.094
31323_138,31323,138,-3.094
30067_7,30067,7,4.4060000000000015
40528_7,40528,7,2.625
1700_44,1700,44,1.5619999999999998
18384_67,18384,67,9.937999999999999
29915_36,29915,36,-9.781
13820_4,13820,4,-9.875
9845_36,9845,36,8.781
23814_34,23814,34,-3.281
18078_75,18078,75,-0.281
36384_2,36384,2,-5.875
23143_32,23143,32,-0.469
26581_3,26581,3,-2.781
14309_37,14309,37,4.75
9520_8,9520,8,-7.093999999999999
15583_4,15583,4,1.656
12113_107,12113,107,2.75
16814_108,16814,108,3.812
32973_62,32973,62,3.031
38295_98,38295,98,8.156
19202_58,19202,58,2.406
10887_99,10887,99,6.875
2578_120,2578,120,-7.9060000000000015
28166_7,28166,7,8.219
13127_98,13127,98,7.938
28717_127,28717,127,8.344
4573_126,4573,126,0.062
13326_6,13326,6,-7.6560000000000015
10592_4,10592,4,4.5310000000000015
30990_67,30990,67,7.2810000000000015
11432_8,11432,8,1.531
22741_71,22741,71,3.969
5077_133,5077,133,-3.625
7490_59,7490,59,2.969
11876_4,11876,4,-4.938
30362_5,30362,5,0.5
22208_86,22208,86,-8.937999999999997
10332_6,10332,6,0.594
40627_40,40627,40,6.375
35746_129,35746,129,4.218999999999999
4081_97,4081,97,4.125
6931_85,6931,85,0.875
27154_18,27154,18,0.9690000000000001
8478_125,8478,125,6.0310000000000015
20905_71,20905,71,-4.062
26354_43,26354,43,5.718999999999999
20138_7,20138,7,-5.2810000000000015
12791_43,12791,43,-8.344
11858_43,11858,43,9.062000000000001
37296_2,37296,2,0.25
5281_3,5281,3,-5.718999999999999
32347_104,32347,104,-6.188
4225_98,4225,98,6.625
13443_3,13443,3,-2.906
19622_92,19622,92,3.781
17204_121,17204,121,3.125
6644_81,6644,81,3.75
8382_38,8382,38,7.3439999999999985
38609_104,38609,104,1.281
37539_94,37539,94,1.8119999999999998
24591_127,24591,127,-4.438
40470_82,40470,82,1.656
35583_40,35583,40,0.594
1429_56,1429,56,-7.625
28286_86,28286,86,2.281
38112_107,38112,107,-3.094
40785_111,40785,111,9.531
15044_78,15044,78,8.594
25888_124,25888,124,2.094
28374_4,28374,4,-1.6880000000000002
39027_83,39027,83,9.469
29706_61,29706,61,-5.7810000000000015
28723_134,28723,134,-4.0
14313_137,14313,137,3.594
6578_135,6578,135,-4.6560000000000015
25525_8,25525,8,2.75
17980_7,17980,7,-0.031
23410_59,23410,59,0.9059999999999999
14528_9,14528,9,6.468999999999999
22757_73,22757,73,-1.9380000000000002
24224_39,24224,39,5.4060000000000015
31157_129,31157,129,2.188
37391_40,37391,40,9.156
30703_96,30703,96,3.188
1113_97,1113,97,-0.062
14426_4,14426,4,1.625
16801_84,16801,84,6.1560000000000015
30564_7,30564,7,2.781
22530_139,22530,139,3.344
33812_4,33812,4,9.781
7658_44,7658,44,-2.094
30822_105,30822,105,4.25
38188_117,38188,117,9.875
8423_77,8423,77,6.1560000000000015
4636_56,4636,56,1.125
19788_62,19788,62,2.125
30283_66,30283,66,2.5
26346_26,26346,26,-2.75
12762_84,12762,84,0.125
6777_36,6777,36,4.188
19090_37,19090,37,3.25
24487_94,24487,94,4.593999999999999
33204_109,33204,109,1.25
30902_122,30902,122,6.5
22236_49,22236,49,3.781
24176_120,24176,120,0.9690000000000001
39743_107,39743,107,-4.562
28881_7,28881,7,4.062
1300_132,1300,132,-7.125
1310_3,1310,3,-5.468999999999999
38569_107,38569,107,6.562
6077_117,6077,117,7.6560000000000015
12087_37,12087,37,0.125
3855_34,3855,34,-9.75
21394_110,21394,110,0.938
21459_107,21459,107,-1.281
16581_19,16581,19,1.75
10628_138,10628,138,1.8119999999999998
23674_31,23674,31,0.0
15049_137,15049,137,1.094
16887_22,16887,22,9.25
40834_4,40834,4,-6.312
17675_104,17675,104,0.312
27412_89,27412,89,1.75
28278_104,28278,104,8.594
32985_43,32985,43,1.219
12165_119,12165,119,8.156
22715_28,22715,28,5.125
10742_139,10742,139,3.906
23091_118,23091,118,6.688
437_100,437,100,5.7810000000000015
17562_84,17562,84,2.531
25239_86,25239,86,8.25
15744_77,15744,77,8.844
26288_102,26288,102,0.281
1872_77,1872,77,-1.531
35977_52,35977,52,8.625
2213_91,2213,91,-9.812000000000001
19250_83,19250,83,-2.156
8037_55,8037,55,8.844
16734_5,16734,5,-4.438
40353_5,40353,5,-9.437999999999999
11888_39,11888,39,-4.562
4630_116,4630,116,5.312
18571_25,18571,25,3.438
487_7,487,7,-1.75
39785_119,39785,119,-2.562
13490_128,13490,128,3.281
10478_111,10478,111,1.375
25551_22,25551,22,-0.6559999999999999
33394_36,33394,36,7.4060000000000015
4650_8,4650,8,3.906
6570_117,6570,117,-7.5939999999999985
39651_78,39651,78,-7.3439999999999985
34106_44,34106,44,7.6560000000000015
6679_8,6679,8,2.875
32020_52,32020,52,3.031
22584_94,22584,94,2.125
19222_2,19222,2,-5.5
9001_5,9001,5,-3.094
23304_6,23304,6,-0.938
9076_94,9076,94,0.094
8166_36,8166,36,-3.688
18765_9,18765,9,1.25
26350_26,26350,26,1.062
13299_2,13299,2,1.531
1517_71,1517,71,9.0
36492_120,36492,120,5.0310000000000015
36188_74,36188,74,1.25
16713_93,16713,93,0.5
31419_4,31419,4,4.0310000000000015
12953_4,12953,4,7.0310000000000015
7546_75,7546,75,2.812
24226_61,24226,61,1.719
33109_96,33109,96,3.656
28160_22,28160,22,4.938
33112_102,33112,102,5.9060000000000015
4696_104,4696,104,6.0
666_128,666,128,9.719
1898_19,1898,19,7.6560000000000015
22757_53,22757,53,8.844
17301_40,17301,40,3.125
29654_59,29654,59,-1.094
36742_137,36742,137,1.594
38183_8,38183,8,7.093999999999999
14595_56,14595,56,-4.438
32516_7,32516,7,2.656
9292_77,9292,77,-3.25
26141_111,26141,111,3.188
35679_98,35679,98,-8.312000000000001
32486_118,32486,118,1.625
1946_103,1946,103,7.562
35482_88,35482,88,2.469
38951_38,38951,38,-1.156
35669_53,35669,53,3.25
17323_84,17323,84,9.781
10123_133,10123,133,-2.0
35824_86,35824,86,-1.3119999999999998
21159_4,21159,4,1.125
33680_2,33680,2,0.21899999999999997
7918_7,7918,7,2.438
28172_125,28172,125,-5.0
23265_46,23265,46,6.718999999999999
36283_12,36283,12,5.2810000000000015
